portfolio_size,rebalance_day,exit_buffer,long_term_period_days,short_term_period_days,initial_capital,use_threshold_rebalancing,final_value,total_return_pct,annualized_return_pct,sharpe_ratio,max_drawdown_pct,total_trades,transaction_costs,win_ratio_pct,days_to_recovery
5,5,3.0,200,20,100000,True,211751.3210718375,111.7513210718375,16.83683409877499,1.0763747692028158,-17.26315400830327,298,2249.2040698002,89.40397350993378,602
5,5,3.0,200,20,100000,False,221194.0770645046,121.19407706450463,17.898875840840223,1.177301438678393,-16.209764026582675,263,2020.5400647345818,90.37037037037037,331
5,5,3.0,200,30,100000,False,226665.90516061345,126.66590516061342,18.49795385878039,1.2141638155152301,-14.923267898400017,265,1986.9539940256057,90.29850746268657,639
5,5,3.0,200,30,100000,True,217443.11715536582,117.44311715536581,17.481383987783914,1.1106807840062516,-18.39086235701709,301,2216.1235706060475,87.26114649681529,693
5,5,3.0,200,60,100000,True,219830.07898560067,119.83007898560065,17.747713108815756,1.1392222780335273,-18.467684475948275,295,2238.107339591155,89.1025641025641,693
5,5,3.0,200,60,100000,False,231524.68822890348,131.52468822890347,19.02038003196298,1.2625434948450838,-15.001265022565436,262,2061.367582199142,90.51094890510949,422
5,5,3.0,220,20,100000,False,229588.86237005985,129.58886237005984,18.813287210627582,1.278493830820917,-14.991706801045012,263,2153.972835547893,89.62962962962962,421
5,5,3.0,220,20,100000,True,206593.13927408773,106.59313927408776,16.24073969809121,1.0721861406803832,-18.457262517527628,299,2385.319895968902,89.1025641025641,690
5,5,3.0,220,30,100000,False,231874.0772388242,131.87407723882419,19.057611020217212,1.2824746267159983,-14.991957426660274,264,2167.8723237106124,89.70588235294117,421
5,5,3.0,220,60,100000,False,218779.8145640725,118.77981456407252,17.630811973168157,1.161377715807733,-14.991847106995026,264,1989.1729174701768,92.85714285714286,651
5,5,3.0,220,30,100000,True,211090.10745694523,111.09010745694525,16.761069835418052,1.110190296021686,-18.457600703694855,301,2456.784967196967,89.80891719745223,689
5,5,3.0,220,60,100000,True,210205.9970744267,110.20599707442669,16.65947079723655,1.0507327898150856,-18.45742984490686,302,2289.491478760356,91.56626506024097,693
7,5,1.0,180,20,100000,False,219767.80419564008,119.76780419564008,17.740793886789106,1.192681395163882,-14.762523002586159,352,2449.1215347474995,78.94736842105263,596
7,5,1.0,180,20,100000,True,216125.50254673715,116.12550254673715,17.333374996769948,1.2032077583417238,-14.239965015879829,395,2874.992229611366,79.1044776119403,596
7,5,1.0,180,30,100000,False,224734.54304032872,124.73454304032873,18.28782256271564,1.251319080317067,-14.576239355380505,354,2548.979261087786,77.90697674418605,595
7,5,1.0,180,30,100000,True,221553.7791786043,121.55377917860433,17.93861606668834,1.2654916512855885,-12.181994575331611,395,2887.0753641846622,78.71287128712872,325
7,5,1.0,180,60,100000,False,246866.59725450972,146.8665972545097,20.614864333880867,1.4087858520235632,-13.8111738889788,348,2418.4434494948723,81.09756097560977,592
7,5,1.0,200,20,100000,False,218783.49345184624,118.78349345184623,17.63122223239686,1.2074104129630228,-16.686911346890376,352,2346.4885114878903,79.88505747126436,596
7,5,1.0,200,20,100000,True,197244.37760893587,97.24437760893588,15.129621452371001,1.0276546712148313,-16.886996954722388,397,2548.9790545690794,80.0,592
7,5,1.0,180,60,100000,True,244650.50858277193,144.65050858277192,20.389488644286935,1.4467850432689922,-11.394456963492472,395,2907.314831909156,80.40201005025126,318
7,5,1.0,200,30,100000,False,231111.31009810604,131.11131009810606,18.97627278992713,1.2799861747340853,-16.504833378679628,350,2412.9773184293476,79.28994082840237,599
7,5,1.0,200,30,100000,True,220876.89477561903,120.87689477561905,17.863790725762296,1.1812576759901123,-18.24072077851251,420,3146.266864447555,80.36529680365297,686
7,5,1.0,200,60,100000,False,240928.76880097907,140.9287688009791,20.007321305872992,1.3553269492127011,-13.8111738889788,349,2432.6138123885407,82.03592814371258,331
7,5,1.0,200,60,100000,True,244470.47869459272,144.47047869459274,20.371108682112336,1.3995095766028975,-12.13725673743642,395,2854.3983304308913,83.75634517766497,322
7,5,1.0,220,20,100000,False,217454.03748299676,117.45403748299674,17.482607705598152,1.1815718922157294,-16.372657340979103,355,2294.680941258612,80.33707865168539,595
7,5,1.0,220,20,100000,True,186739.99852357034,86.73999852357032,13.830198048764085,0.9167718384374567,-17.362010674238803,419,2730.1600690416108,81.33333333333333,683
7,5,1.0,220,30,100000,False,214824.37492143968,114.82437492143967,17.186514514965335,1.1656819956014497,-16.504833378679663,355,2326.8751858204914,80.33707865168539,595
7,5,1.0,220,60,100000,True,184069.0032415623,84.06900324156233,13.490572753337604,0.8652157146032802,-16.476789043092833,402,2776.8454345959694,80.95238095238095,598
7,5,1.0,220,30,100000,True,184128.56008432433,84.12856008432432,13.498188035208326,0.894974365950058,-17.29251460275162,419,2761.3710740805473,81.33333333333333,686
7,5,1.0,220,60,100000,False,216699.5575742004,116.69955757420038,17.39794685483973,1.1779507215430363,-14.57623935538046,354,2347.36728465184,82.85714285714286,595
7,5,1.5,180,20,100000,False,235232.83658388976,135.23283658388974,19.413271805869737,1.2821991585381693,-14.635131572869952,342,2239.433873571878,81.09756097560977,595
7,5,1.5,180,20,100000,True,211158.51178944588,111.1585117894459,16.768916568822647,1.116650852259788,-15.52477461592966,401,2645.0339261847716,81.02564102564102,665
7,5,1.5,180,30,100000,False,241069.410235614,141.069410235614,20.02184786622161,1.3477571631699763,-14.450330494598319,344,2313.76554034748,81.09756097560977,569
7,5,1.5,180,30,100000,True,237570.1915334865,137.5701915334865,19.65840764297011,1.3253804259857433,-14.394457868723364,387,2529.3130815545805,83.51063829787235,592
7,5,1.5,180,60,100000,False,244554.14045669956,144.55414045669954,20.379651375589923,1.365193034338292,-14.479205442795918,343,2252.8376105099615,80.625,595
7,5,1.5,200,20,100000,False,237608.89165820513,137.60889165820512,19.66245029601279,1.3126025266056194,-14.810707017186274,341,2223.476145769871,82.09876543209876,557
7,5,1.5,180,60,100000,True,241014.6109406102,141.0146109406102,20.016188560308645,1.342955839384271,-14.5783799061587,387,2461.798118222994,81.28342245989305,598
7,5,1.5,200,20,100000,True,208201.94782027652,108.20194782027653,16.4279120021942,1.083037107190612,-15.467588756113804,406,2687.8234236766702,86.0,620
7,5,1.5,200,30,100000,False,242262.95135556592,142.26295135556592,20.144856621477693,1.3294701813284777,-14.626285996707743,340,2201.6700073539437,82.09876543209876,560
7,5,1.5,200,30,100000,True,236493.1246705954,136.49312467059536,19.54568620867021,1.3008382101196179,-14.570967382418443,386,2511.4331506835456,83.5978835978836,595
7,5,1.5,200,60,100000,False,243158.7273464483,143.1587273464483,20.23686195975123,1.345917794766975,-14.479157344738148,343,2252.7034771222598,82.71604938271605,557
7,5,1.5,200,60,100000,True,232581.9556357089,132.58195563570888,19.132906639407476,1.2738819138032784,-14.578278171902747,389,2540.9052763545856,83.51063829787235,598
7,5,1.5,220,20,100000,False,235807.76951347417,135.80776951347414,19.473747723062495,1.2908076478446582,-14.626285996658039,346,2238.139625515062,84.33734939759037,560
7,5,1.5,220,20,100000,True,223681.9425754429,123.68194257544292,18.172696869542214,1.1992518216251544,-14.57094348845034,392,2463.1754597537865,85.71428571428571,595
7,5,1.5,220,30,100000,False,231256.43139644884,131.25643139644882,18.99176427807705,1.2620542485978878,-14.626285996658051,348,2291.4313878234907,84.61538461538461,557
7,5,1.5,220,30,100000,True,226729.84395640672,126.72984395640671,18.504886064304028,1.2289931265935015,-14.570943488450306,393,2508.913895217854,85.85858585858585,595
7,5,1.5,220,60,100000,False,226875.59516942757,126.87559516942758,18.520682532753785,1.2298277098899133,-14.450330506835328,348,2287.7034714649903,85.11904761904762,595
7,5,1.5,220,60,100000,True,218137.65376033,118.13765376032998,17.559116081196823,1.1714060876398666,-14.39445788119247,393,2543.677176542516,85.71428571428571,596
7,5,2.0,180,20,100000,True,211158.51178944588,111.1585117894459,16.768916568822647,1.116650852259788,-15.52477461592966,401,2645.0339261847716,81.02564102564102,665
7,5,2.0,180,20,100000,False,235232.83658388976,135.23283658388974,19.413271805869737,1.2821991585381693,-14.635131572869952,342,2239.433873571878,81.09756097560977,595
7,5,2.0,180,30,100000,False,241069.410235614,141.069410235614,20.02184786622161,1.3477571631699763,-14.450330494598319,344,2313.76554034748,81.09756097560977,569
7,5,2.0,180,30,100000,True,237570.1915334865,137.5701915334865,19.65840764297011,1.3253804259857433,-14.394457868723364,387,2529.3130815545805,83.51063829787235,592
7,5,2.0,180,60,100000,True,241014.6109406102,141.0146109406102,20.016188560308645,1.342955839384271,-14.5783799061587,387,2461.798118222994,81.28342245989305,598
7,5,2.0,180,60,100000,False,244554.14045669956,144.55414045669954,20.379651375589923,1.365193034338292,-14.479205442795918,343,2252.8376105099615,80.625,595
7,5,2.0,200,20,100000,False,237608.89165820513,137.60889165820512,19.66245029601279,1.3126025266056194,-14.810707017186274,341,2223.476145769871,82.09876543209876,557
7,5,2.0,200,20,100000,True,222220.3796009861,122.2203796009861,18.012127705891956,1.179376828718771,-15.467588756113804,413,2806.2948678925745,85.14851485148515,620
7,5,2.0,200,30,100000,True,236493.1246705954,136.49312467059536,19.54568620867021,1.3008382101196179,-14.570967382418443,386,2511.4331506835456,83.5978835978836,595
7,5,2.0,200,30,100000,False,242262.95135556592,142.26295135556592,20.144856621477693,1.3294701813284777,-14.626285996707743,340,2201.6700073539437,82.09876543209876,560
7,5,2.0,200,60,100000,False,243158.7273464483,143.1587273464483,20.23686195975123,1.345917794766975,-14.479157344738148,343,2252.7034771222598,82.71604938271605,557
7,5,2.0,200,60,100000,True,232581.9556357089,132.58195563570888,19.132906639407476,1.2738819138032784,-14.578278171902747,389,2540.9052763545856,83.51063829787235,598
7,5,2.0,220,20,100000,False,229249.63607358834,129.24963607358833,18.776854706531388,1.2809266063464,-14.626285996658039,344,2288.4695386955514,84.5679012345679,560
7,5,2.0,220,20,100000,True,226456.08763913796,126.45608763913793,18.475194676822106,1.259465499487192,-14.57094348845034,388,2504.0831636069893,85.71428571428571,595
7,5,2.0,220,30,100000,True,226018.31501698933,126.01831501698935,18.42765503934485,1.2572824471788566,-14.570943488450306,388,2501.070145716314,85.63829787234043,595
7,5,2.0,220,30,100000,False,230083.652428422,130.083652428422,18.866350654706853,1.288505275869819,-14.626285996658051,344,2291.11502903181,84.472049689441,557
7,5,2.0,220,60,100000,False,225530.40231472513,125.53040231472514,18.374584396624893,1.253993274795153,-14.450330506835328,345,2296.6925913129717,84.5679012345679,595
7,5,2.0,220,60,100000,True,223223.89772968533,123.22389772968533,18.122465176704615,1.2359688430852855,-14.39445788119247,389,2510.9480799035036,84.94623655913979,596
7,5,2.5,180,20,100000,False,235232.83658388976,135.23283658388974,19.413271805869737,1.2821991585381693,-14.635131572869952,342,2239.433873571878,81.09756097560977,595
7,5,2.5,180,20,100000,True,211158.51178944588,111.1585117894459,16.768916568822647,1.116650852259788,-15.52477461592966,401,2645.0339261847716,81.02564102564102,665
7,5,2.5,180,30,100000,False,241069.410235614,141.069410235614,20.02184786622161,1.3477571631699763,-14.450330494598319,344,2313.76554034748,81.09756097560977,569
7,5,2.5,180,60,100000,False,244554.14045669956,144.55414045669954,20.379651375589923,1.365193034338292,-14.479205442795918,343,2252.8376105099615,80.625,595
7,5,2.5,180,30,100000,True,237570.1915334865,137.5701915334865,19.65840764297011,1.3253804259857433,-14.394457868723364,387,2529.3130815545805,83.51063829787235,592
7,5,2.5,180,60,100000,True,241014.6109406102,141.0146109406102,20.016188560308645,1.342955839384271,-14.5783799061587,387,2461.798118222994,81.28342245989305,598
7,5,2.5,200,20,100000,False,237608.89165820513,137.60889165820512,19.66245029601279,1.3126025266056194,-14.810707017186274,341,2223.476145769871,82.09876543209876,557
7,5,2.5,200,20,100000,True,222220.3796009861,122.2203796009861,18.012127705891956,1.179376828718771,-15.467588756113804,413,2806.2948678925745,85.14851485148515,620
7,5,2.5,200,30,100000,True,236493.1246705954,136.49312467059536,19.54568620867021,1.3008382101196179,-14.570967382418443,386,2511.4331506835456,83.5978835978836,595
7,5,2.5,200,30,100000,False,242262.95135556592,142.26295135556592,20.144856621477693,1.3294701813284777,-14.626285996707743,340,2201.6700073539437,82.09876543209876,560
7,5,2.5,200,60,100000,False,243158.7273464483,143.1587273464483,20.23686195975123,1.345917794766975,-14.479157344738148,343,2252.7034771222598,82.71604938271605,557
7,5,2.5,200,60,100000,True,232581.9556357089,132.58195563570888,19.132906639407476,1.2738819138032784,-14.578278171902747,389,2540.9052763545856,83.51063829787235,598
7,5,2.5,220,20,100000,False,229249.63607358834,129.24963607358833,18.776854706531388,1.2809266063464,-14.626285996658039,344,2288.4695386955514,84.5679012345679,560
7,5,2.5,220,20,100000,True,226456.08763913796,126.45608763913793,18.475194676822106,1.259465499487192,-14.57094348845034,388,2504.0831636069893,85.71428571428571,595
7,5,2.5,220,30,100000,True,226018.31501698933,126.01831501698935,18.42765503934485,1.2572824471788566,-14.570943488450306,388,2501.070145716314,85.63829787234043,595
7,5,2.5,220,30,100000,False,230083.652428422,130.083652428422,18.866350654706853,1.288505275869819,-14.626285996658051,344,2291.11502903181,84.472049689441,557
7,5,2.5,220,60,100000,True,223223.89772968533,123.22389772968533,18.122465176704615,1.2359688430852855,-14.39445788119247,389,2510.9480799035036,84.94623655913979,596
7,5,2.5,220,60,100000,False,225530.40231472513,125.53040231472514,18.374584396624893,1.253993274795153,-14.450330506835328,345,2296.6925913129717,84.5679012345679,595
7,5,3.0,180,20,100000,False,235232.83658388976,135.23283658388974,19.413271805869737,1.2821991585381693,-14.635131572869952,342,2239.433873571878,81.09756097560977,595
7,5,3.0,180,20,100000,True,211158.51178944588,111.1585117894459,16.768916568822647,1.116650852259788,-15.52477461592966,401,2645.0339261847716,81.02564102564102,665
7,5,3.0,180,30,100000,True,237570.1915334865,137.5701915334865,19.65840764297011,1.3253804259857433,-14.394457868723364,387,2529.3130815545805,83.51063829787235,592
7,5,3.0,180,30,100000,False,241069.410235614,141.069410235614,20.02184786622161,1.3477571631699763,-14.450330494598319,344,2313.76554034748,81.09756097560977,569
7,5,3.0,180,60,100000,True,241014.6109406102,141.0146109406102,20.016188560308645,1.342955839384271,-14.5783799061587,387,2461.798118222994,81.28342245989305,598
7,5,3.0,180,60,100000,False,244554.14045669956,144.55414045669954,20.379651375589923,1.365193034338292,-14.479205442795918,343,2252.8376105099615,80.625,595
7,5,3.0,200,20,100000,False,237608.89165820513,137.60889165820512,19.66245029601279,1.3126025266056194,-14.810707017186274,341,2223.476145769871,82.09876543209876,557
7,5,3.0,200,20,100000,True,222220.3796009861,122.2203796009861,18.012127705891956,1.179376828718771,-15.467588756113804,413,2806.2948678925745,85.14851485148515,620
7,5,3.0,200,30,100000,False,242262.95135556592,142.26295135556592,20.144856621477693,1.3294701813284777,-14.626285996707743,340,2201.6700073539437,82.09876543209876,560
7,5,3.0,200,30,100000,True,236493.1246705954,136.49312467059536,19.54568620867021,1.3008382101196179,-14.570967382418443,386,2511.4331506835456,83.5978835978836,595
7,5,3.0,200,60,100000,True,232581.9556357089,132.58195563570888,19.132906639407476,1.2738819138032784,-14.578278171902747,389,2540.9052763545856,83.51063829787235,598
7,5,3.0,200,60,100000,False,243158.7273464483,143.1587273464483,20.23686195975123,1.345917794766975,-14.479157344738148,343,2252.7034771222598,82.71604938271605,557
7,5,3.0,220,20,100000,False,229249.63607358834,129.24963607358833,18.776854706531388,1.2809266063464,-14.626285996658039,344,2288.4695386955514,84.5679012345679,560
7,5,3.0,220,20,100000,True,226456.08763913796,126.45608763913793,18.475194676822106,1.259465499487192,-14.57094348845034,388,2504.0831636069893,85.71428571428571,595
7,5,3.0,220,30,100000,False,230083.652428422,130.083652428422,18.866350654706853,1.288505275869819,-14.626285996658051,344,2291.11502903181,84.472049689441,557
7,5,3.0,220,30,100000,True,226018.31501698933,126.01831501698935,18.42765503934485,1.2572824471788566,-14.570943488450306,388,2501.070145716314,85.63829787234043,595
7,5,3.0,220,60,100000,False,225530.40231472513,125.53040231472514,18.374584396624893,1.253993274795153,-14.450330506835328,345,2296.6925913129717,84.5679012345679,595
7,5,3.0,220,60,100000,True,223223.89772968533,123.22389772968533,18.122465176704615,1.2359688430852855,-14.39445788119247,389,2510.9480799035036,84.94623655913979,596
